ID,최초접수경찰서,발생경찰서,관할지구대(파출소),발생일시,발생위치-전체주소,검거죄종(7대),검거죄명,피의자,피해자,범죄사실,경도,위도
380,충북괴산경찰서,충북괴산경찰서,청안파출소,2017-10-05 0:00,충청북도 괴산군 청안면 괴산로부흥3길 3,,사기,1,1,"피의자 서재호는 무직인 자이다.
피의자 서재호는 2017. 10. 5. 서울특별시 송파구 동남로18길 45에 있는 피해자의 집에서 피해자 김진삼에게 “술을 마신 상태에서 친구 차를 가지고 춘천에서 가평 터미널 쪽으로 가던 중에 교통사고가 났다. 합의금이 필요하니 1,590,000원을 빌려달라.”라고 거짓말을 하였다
그러나 피의자는 피해자에게 금원을 차용하더라고 이를 변제할 의사나 능력이 없었다.
피의자는 이에 속은 피해자로부터 2017. 10. 5.에 합의금 명목으로 1,590,000원을 차용하는 등 범죄일람표와 같이 총 54,270,000원을 받았다.
이로써 피의자는 피해자를 기망하여 재물을 교부 받았다.",127.322614,36.37153172
381,서울송파경찰서,서울송파경찰서,가락지구대,2015-05-23 12:31,서울특별시 송파구 동남로18길 45,,사기,1,1,"피의자는 고소인 ☆☆☆에게 돈을 빌려도 이를 다른 채무자에게 대여하여 이자 발생시킬 의사가 없었고, 변제할 의사나 능력도 없었다.
가. 피의자는 2015. 5. 23. 12:31경 고소인에게 전화하여 ""내가 다른 사람에게 돈을 빌려주는 등 회전시켜서 10일~1개월 내 이자와 함께 돌려주겠으니 200만원을 빌려달라""고 거짓말 하였다 
  피의자는 이 같이 고소인을 기망하여 이에 속은 고소인으로부터 피의자 부인 석혁기 명의 계좌로 200만원을 송금받았다
나. 피의자는 2015. 5. 23. 23:00경 고소인에게 전화하여 ""돈이 더 필요하니 200만원에서 선이자 10%를 떼고 송금해 달라""고 거짓말하였다 
  피의자는 이 같이 고소인을 기망하여 이에 속은 고소인으로 부터 피의자 부인 안철영 명의 계좌로 180만원을 송금받았다 
다. 피의자는 2015. 5. 24. 07:00경 고소인에게 전화하여 ""선이자 10만원을 떼고 600만원을 빌려 달라""고 거짓말하였다 
  피의자는 이 같이 고소인을 기망하여 이에 속은 고소인으로 부터 피의자 부인 서영혁 명의 계좌로 590만원을 송금받았다 
라. 피의자는 2015. 6. 5. 17:30경 경기도 남양주시 천마산로 25에 있는 양평해장국 식당에서 고소인에게 ""컴퓨터 관련 일을 하는 선배에게 돈을 넣으면 돈을 벌수 있다, 800만원을 빌려주면 수익금과 함께 원금을 갚겠다""고 거짓말하였다 
  피의자는 이 같이 고소인을 기망하여 이에 속은 고소인으로 부터 피의자 부인 배정만 명의 계좌로 800만원을 송금받았다 
마. 피의자는 2015. 6. 8. 17:30경 피해자에게 전화하여 ""그동안 빌린 돈을 못 갚을수 있는 상황이 왔는데 마지막으로 400만원을 빌려 주면 해결하여 그 동안 빌린 돈을 한꺼번에 갚겠다""고 거짓말하였다
  피의자는 이 같이 고소인을 기망하여 이에 속은 고소인으로부터 피의자 부인 송산권 명의 계좌로 400만원을 송금받았다.

",126.8189694,35.85796557
382,경기구리경찰서,경기구리경찰서,호평파출소,2016-03-22 0:00,"경기도 남양주시 천마산로 25 관리동(호평동, 호평1차대명루첸아파트)",,사기,1,1,"가. 피의자는 2016. 3월 불상경 직장동료인 고소인에게 돈을 벌게 해 주겠다며, 1,100만원을 빌려주면 2-3일 후에 틀림없이 갚겠다고 거짓말을 하였다. 그러나 사실은 돈을 빌리더라도 갚을 의사나 능력이 없었다. 그럼에도 위와 같이 고소인을 기망하고 1,100만원을 자신의 계좌로 송금 받아 편취하였다.
나. 피의자는 불상일경 고소인에게 인터넷쇼핑몰 11번가에서 자신이 구입한 물건 대금 340만원, 자동차보험료 30만원, 생활비 30만원을 카드로 결제하여 주면, 틀림없이 갚겠다고 거짓말을 하였다. 그러나 사실은 돈을 빌리더라도 갚을 의사나 능력이 없었다. 그럼에도 위와 같이 고소인을 기망하고 카드로 400만원을 결제하여 동액 상당의 재산상 이득을 취득하였다.
",126.8949422,37.64153812
383,대전서부경찰서,대전서부경찰서,월평지구대,2015-12-27 0:00,"대전광역시 서구 청사로 70 108동 104호 (월평동, 누리아파트)",,사기,1,1,"피의자는 사기 동종전과 2범인 자 이다.
 피의자는 2015. 12. 27.경 불상의 장소에서 인터넷사이트 '번개장터' 게시판에 ""가방""를 판매한다는 글을 올려, 이를 보고 구매의사를 밝혀 온 피해자(25세,여)에게 알려주는 계좌로 돈을 먼저 입금하면 해당물품을 보내주겠다고 하였다. 그러나, 피의자는 돈을 먼저 입금 받더라도 해당물품을 보내줄 의사나 능력이 없었다. 그럼에도 불구하고 피의자는 이와 같이 피해자를 기망하여, 이를 진실로 믿은 피해자로부터 2015. 12. 27. 08:19경 ☆☆☆ 명의 우리은행 1054558877929번 계좌로 85,000원을 입금받아 재산상 이익을 취득하였다.
",127.0317177,37.6256083
384,인천남동경찰서,인천남동경찰서,정각지구대,2017-08-22 17:30,인천광역시 남동구 인주대로776번길 14 (구월동),,사기,1,1,"피의자는 2017. 8. 22. 17:30경 부산광역시 해운대구 해운대로 253 에서 피해자에게 ""번호불상의 벤츠 차량을 판매하고 싶다. 그러니 계약금 130만원을 입금해달라""라고 거짓말을 하였다. 그러나 사실은 피의자는 번호불상의 벤츠 차량을 판매할 의사나 능력이 없었다. 피의자는 이에 속은 피해자로부터 즉석에서 온라인 계좌이체방법으로 차량 매매 계약금 130만원을 교부받았다. 이로써, 피의자는 피해자를 기망하여 130만원의 재산상 이익을 취득하였다.
",126.8402373,37.00246305
385,부산해운대경찰서,부산해운대경찰서,재송지구대,2018-05-20 18:30,"부산광역시 해운대구 해운대로 253 101동 관리동(재송동,해운대더샵센텀누리)",강도,강도상해,1,1,"피의자는 타인의 재물을 절취하기 마음먹고 그 대상을 물색하던 중
2018. 5. 20. 18:30경 세종특별자치시  노을3로 14 110-103에 있는 시외버스터미널 뒷편 도로상에서 피해자 김태윤(17,남)이 세워놓은 시가 80만원 상당의 시정되지 않은 알톤자전거 1대를 발견하고 타고 가다 피해자에게 발각되어 피해자가 뒤따라가 잡고 신고를 하자 체포를 면탈할 목적으로 왼팔로 목을 감싸 잡고 오른손 주먹으로 머리를 수회 때려 피해자에게 약 2주간의 치료를 요하는 열린 두 개내상처가 없는 뇌진탕, 발가락의 열린상처 NOS, 흉골의 염좌 및 긴장, 손가락의 열린상처, 턱의 표재성 손상, 타박상의 상해를 가하였다.
",129.145026,35.37058583
386,충남세종경찰서,충남세종경찰서,한솔지구대,2014-04-11 0:40,세종특별자치시  노을3로 14 110-103,강도,강도상해,1,1,"피의자는 2014. 04. 11. 00:40경 울산광역시 남구 삼산로241번길 18 휴먼시아 1차아파트 정문앞 노상에서 피해자 김태은(18세,여)가 왼쪽 어깨에 가방을 매고 휴대폰을 보면서 걸어가는 것을 뒤쫓아가 피해자의 발을 걷어차 폭행하고 현금 일만원권 3매, 주민등록증 1매, 농협체크카드 1매가 들어 있는 가방을 강취하고 치료일수 미상의 상해를 가하였다.
",127.201557,37.38364504
387,울산남부경찰서,울산남부경찰서,삼산지구대,2015-08-11 0:34,"울산광역시 남구 삼산로241번길 18 1동 109호(달동,현우골든맨션)",강도,강도상해,1,1,"피의자는 설비업에 종사하는 자로 2009. 11. 19. 춘천원주지원에서 특가법(절도), 강도죄로 징역 3년을 선고받고, 2012. 9. 27. 안양교도소에서 형의 집행이 종료된 전력이 있는 사람이다.
2015. 8. 11. 00:34경 경기도 가평군 가화로 223 또와 빨래방에 자물쇠를 손괴하고 침입하여 피해자 황재민(56세) 소유의 시가 미상의 옷 27점을 가지고 나오다 창문 밖에서 피해자에게 붙잡히자 체포를 면탈할 목적으로 주먹으로 피해자의 머리부위를 3-4회 때리는 등 폭행하여 좌 주관절 좌상 등의  3주간의 치료를 요하는 상해를 가하였다.",127.213263,37.68153593
388,경기가평경찰서,경기가평경찰서,읍내파출소,2017-09-20 0:00,경기도 가평군 가화로 223 파란채아파트  103-105,폭력,공갈,1,1,"피의자와 피해자 김한별(18세,남)은 친구사이이다.
피의자는 2017. 9. 20. 00:00경 경기도 의왕시 내손로 57 에 있는 피해자의 집 앞에서 휴대전화를 빌려주지 않으면 피해자의 여자친구 김정윤(16세,여)을 보호관찰처분 위반으로 경찰에 신고하겠다며 겁을 주었다.
피의자는 이와 같이 피해자를 공갈하여 피해자의 소유인 시가 130만원 상당 아이폰 7+레드 1대를 교부받았다.

",127.7644034,37.86918035
389,경기의왕경찰서,경기의왕경찰서,내손지구대,2013-12-10 7:12,경기도 의왕시 내손로 57 1411동104호(내손동 대림이편한세상아파트),강도,강도,1,1,"피의자는 비닐하우스 건축일을 하는 사람이다.
2013. 12. 10. 07:12경 피해자 김현정(51세,여)이 운영하는 인천광역시 옹진군 북도면 시도로86번길 59 GS25시 내에서 ""저번에 경찰에 신고했다""라고 피해자에게 위해를 가할 듯이 행동하며 매장에 진열되어 있는 소주3병 등 33,140원상당의 물건 값을 지불하지 않고 그냥 가져가는 등 별지 범죄일람표와 같이 총15회에 걸쳐 107,230원상당의 물건을 가져가 갈취한 것이다.

",126.9200424,37.60661338
390,인천강화경찰서,인천강화경찰서,북도파출소,2016-05-24 2:30,인천광역시 옹진군 북도면 시도로86번길 59,강도,강도,1,1,"피의자는 2016. 5. 24. 02:30경 광주광역시 광산구 비아로147번길 16 (비아동) 또와식당에서 피해자의 일행인 사건 외 황윤정(19세)과 업소 화장실 앞에서 시비가 되어 말다툼을 하였다. 이때 말다툼을 말리던 피해자에게 휴대전화를 빌린 후 피해자가 휴대전화를 돌려달라고 하자 ""야 씨발놈아 나중에 부르면 나와""라고 욕설을 하면서 위협하여 피해자의 휴대폰을 갈취 하였다.",127.1048003,37.52171572
391,광주광산경찰서,광주광산경찰서,비아파출소,2014-12-18 4:10,광주광역시 광산구 비아로147번길 16 (비아동),폭력,공갈,1,1,"피의자는 2014. 12. 18. 04:10경 경기도 성남시 분당구 중앙공원로31번길 32 앞 노상에서 80바3752 택시차량에 피해자 김형인(25세,여)를 승차시킨후 목적지인 경기도 성남시 분당구 중앙공원로43번길 방면으로 운행하던 중이었고, 도중에 피해자가 방향이 다른 곳으로 가는 것 같다며 남자친구에게 문자를 하자, ""전화 받지 말아라""라고 말을 하였고, 이 말에 겁을 먹은 피해자는 가진 돈은 다 줄테니 내려달라고 말을 하자 택시기사가 경기도 성남시 분당구 중앙공원로37번길 앞 노상에 택시요금 약 10만원을 받는등의 재산상의 이득을 취하였다. 
이렇게하여 피의자는 피해자를 공갈하여 재산상의 이익을 취하였다.",126.9071542,37.40893449
392,경기분당경찰서,경기분당경찰서,서현지구대,2014-12-18 4:10,경기도 성남시 분당구 중앙공원로31번길 32 1~3층(서현동),폭력,공갈,1,1,"피의자는 2015. 7. 17. 12:30경 경상남도 진주시 사들로 126 에 있는 ‘또와’식당 내에서 그 전 2015. 7. 10. 06:29경 자신이 운행하였던 강원 80바1458호 택시에 만취한 채 탑승한 피해자 ☆☆☆가 당시 기억을 못하자, 피해자가 경찰관 신분인 약점을 기화로 마치 피해자가 자신의 성기를 만져 추행하였고, 피해자가 자신의 회사에 찾아와 망신 줬다는 구실로 “보상을 안 해주면 법적으로 해결하겠다.”라며 겁을 주었다.
 피의자는 이와 같이 피해자를 공갈하여 이에 겁을 먹은 피해자로부터 즉석에서 200만원 지불각서를 작성하게 하고, 현금 30만원을 교부받았다.",126.7403685,37.49870502
393,경남진주경찰서,경남진주경찰서,충무공파출소,2014-09-03 22:30,"경상남도 진주시 사들로 126 411동 102호 (충무공동, LH아파트4단지)",폭력,공갈,1,1,"1) 피의자 지상철은,
 2014. 9. 3. 22:30경 울산광역시 동구 진성13길 GS편의점 앞 노상을 사건외 손흥재 소유 03러1234호 소나타 차량을 대리운전하며, 운전석 뒷좌석에 앉아 있던 피해자 남궁민우(55세,남)이 피의자의 뒷통수에 손을 댄 정도의 폭력을 당했음에도, 눈에 자해를 하여 충열과 손톱자국을 낸 후 고소 및 1,200만원을 요구하여 공갈하였다.
2) 피의자 지상철은,
 위 사건과 관련하여 피의자 지상철의 ""눈이 둘로 보이고 어지럽다""는 피해내용에 철저한 진단없이 관골궁부 좌상, 우안와부 좌상, 뇌진탕 등으로 2주의 치료를 요한다는 허위의 진단서를 작성하였다",129.3984899,36.98328513
394,울산동부경찰서,울산동부경찰서,전하지구대,2016-04-01 21:30,울산광역시 동구 진성13길 101 (전하동),폭력,폭행,1,1,"피의자는 2016. 4. 1. 21:30경 경상남도 김해시 반룡로 87-12에 있는 피의자의 집 대문 앞 화단에서 소변을 보고있던 피해자 노준수(23세,남)과 제갈량(22세,남)을 발견하였고, 자신의 집 대문 앞에서 소변을 보는 것에 화가나 피해자들에게 욕설을 하며 손으로 피해자 ☆☆☆의 얼굴을 한 대 때리고, 손으로 피해자 ☆☆☆의 얼굴을 수차례 때리는 등의 폭행을 하였다.",126.8381415,35.1831552
395,경남김해경찰서,경남김해경찰서,장유지구대,2016-12-19 16:20,"경상남도 김해시 반룡로 87-12 1001동 103호(삼문동, 갑오마을부영그린타운10단지아파트)",강간·강제추행,강제추행,1,1,"피의자와 피해자 노해민(18세,여)는 같은 아파트에 사는 이웃지간이다.
1. 강제추행
  2016. 12. 19. 16:20경 대구광역시 달성군 화원읍 인흥길 41 103동 1002호 현관문 앞에서 층간소음 문제로 피의자 부인과 말다툼을 하고 있는 피해자를 보고 가라고 말하면서 피해자 윗가슴 부분을 1회 밀쳐 강제추행 하였다. 
2. 폭행
  1항과 같은 일시 및 장소에서 사과를 요구하며 피해자가 피의자 집 현관문을 닫지 못하도록 손잡이를 잡고 버티자 손가락을 강제로 편 후 꺽는 방법으로 폭행하였다.",126.9215461,37.5088844
